"ID","Rating","Text","Review Likes","Date","User"
"128","5","Can go to college while working. Very memorable!","1","4 years ago","{
  ""name"": ""Pande Nugraha"",
  ""link"": ""https://www.google.com/maps/contrib/107722418679185890052?hl=en"",
  ""contributor_id"": ""107722418679185890052"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWUe0qgUfLIik2YMRvxtfy4Hx2DjamuNajbb6OPyAT4s6DYh37H=s120-c-rp-mo-br100"",
  ""reviews"": 7,
  ""photos"": 6
}"
"129","5","STIKI INDONESIA is the most popular IT campus in Bali","0","2 years ago","{
  ""name"": ""Maria Gradiana Ratna- I9IO3364"",
  ""link"": ""https://www.google.com/maps/contrib/117361479732345359795?hl=en"",
  ""contributor_id"": ""117361479732345359795"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjU2nrKTeWxbOSkgh664wPEctTNkqJHmUl-u5T8lkmIXkTBBtdVW=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"130","5","A campus that has always been and given ","0","3 years ago","{
  ""name"": ""lucky xtm"",
  ""link"": ""https://www.google.com/maps/contrib/105703391048972904446?hl=en"",
  ""contributor_id"": ""105703391048972904446"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjX96RJMTGr0UYu6-b0ZhKm8SEli_H_iQmtZK1SL6_cJyIqlm9bj=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"131","5","Best Institute of Business and Technology in Bali ","0","a year ago","{
  ""name"": ""Eko Maisusanto"",
  ""link"": ""https://www.google.com/maps/contrib/114297833992893670742?hl=en"",
  ""contributor_id"": ""114297833992893670742"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVuGGSQiqb98itKUzIJJJ6NhzrToBinJY_Hw3gt0_Jkf34rvoYG=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 72,
  ""photos"": 64
}"
"132","5","Campus with friendly lecturers","1","8 months ago","{
  ""name"": ""047_Dyah Kusuma"",
  ""link"": ""https://www.google.com/maps/contrib/106854922081453324516?hl=en"",
  ""contributor_id"": ""106854922081453324516"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjU_qmEHipj7SxnbtpknPGeX3zTB9TQo3MltpVDPFd8LHoRlka0jCg=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 1
}"
"133","4","The campus is full of parks. so cool","0","4 years ago","{
  ""name"": ""AKM Channel"",
  ""link"": ""https://www.google.com/maps/contrib/104321701441707431794?hl=en"",
  ""contributor_id"": ""104321701441707431794"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVR33jdrZ0uPbGd4haHmfTUHoiO27qs23JSNCU78tKUQYQ-cUsr=s120-c-rp-mo-br100"",
  ""reviews"": 5,
  ""photos"": 0
}"
"134","5","Multimedia majors are there no journalism, sis?","0","6 years ago","{
  ""name"": ""Better channel"",
  ""link"": ""https://www.google.com/maps/contrib/116554770366932468675?hl=en"",
  ""contributor_id"": ""116554770366932468675"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVxuc-1egjJ7LqH2C2pTE0dP89Zh8HToDGyh02_3jTEWMRGaQY=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"135","5","Today's IT campus, with the spirit of being and giving","1","6 years ago","{
  ""name"": ""daniel eka luckily"",
  ""link"": ""https://www.google.com/maps/contrib/107153957605334529647?hl=en"",
  ""contributor_id"": ""107153957605334529647"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWt2kL9tzOYeDvaGLCwkIl5TXjMDuuYqpx4wkjeguo-C4SsJH-x=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 58,
  ""photos"": 18
}"
"136","5","Excellent campus in Computer Science","0","4 years ago","{
  ""name"": ""Puja Andika"",
  ""link"": ""https://www.google.com/maps/contrib/103617021067901966616?hl=en"",
  ""contributor_id"": ""103617021067901966616"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjW__DbPae4RBufYRielIgH9M1yj8r8FzwM1htHvjEDIcfBcur1fZQ=s120-c-rp-mo-br100"",
  ""reviews"": 6,
  ""photos"": 14
}"
"137","5","always be and give","0","5 years ago","{
  ""name"": ""Riski Hamsifah"",
  ""link"": ""https://www.google.com/maps/contrib/111694936459117761784?hl=en"",
  ""contributor_id"": ""111694936459117761784"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUWdFT_JzqwR5qe-dh77ec8vHYT1HJBgDxf4RacQswn1M2EMuw=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 1,
  ""photos"": 8
}"
"138","4","Good school with active student activities","0","7 years ago","{
  ""name"": ""Noni Shintyadita"",
  ""link"": ""https://www.google.com/maps/contrib/113626140060569622967?hl=en"",
  ""contributor_id"": ""113626140060569622967"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjV5cB6UIH9HH6urP75vxIqQm_intjppb-KgMRN6r0xcX36mm2FY=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 449,
  ""photos"": 292
}"
"139","1","It's still the early morning spec era. What is it for? UNBENEFIT","6","4 years ago","{
  ""name"": ""Kadek L"",
  ""link"": ""https://www.google.com/maps/contrib/106196997618898142888?hl=en"",
  ""contributor_id"": ""106196997618898142888"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjX-1kju9o9qqJm5x_SRHqGyRXNX4qsig02X8eRGGBd09uMP1ohK=s120-c-rp-mo-br100"",
  ""reviews"": 5,
  ""photos"": 41
}"
"140","5","My Campus STIKI Indonesia with the spirit of being and giving","0","6 years ago","{
  ""name"": ""Daneka Studio"",
  ""link"": ""https://www.google.com/maps/contrib/111332157171489870743?hl=en"",
  ""contributor_id"": ""111332157171489870743"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjV7sDpMltvGk7tu68ZDSqJigen-e8TsZMU5HBxdsy6WR7diBUM=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 5,
  ""photos"": 4
}"
"141","5","Awesome campus","0","5 years ago","{
  ""name"": ""Ni Wayan Septarini"",
  ""link"": ""https://www.google.com/maps/contrib/102099397865802036581?hl=en"",
  ""contributor_id"": ""102099397865802036581"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjU7soIJmDTkBY0n_cA6dntp54da9ib-gDSPkALtirZ2ZEdlLFXG=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 20,
  ""photos"": 47
}"
"142","1","It's cheap, but are you sure about the quality of its alumni?","9","6 years ago","{
  ""name"": ""Sumertayasa I Putu"",
  ""link"": ""https://www.google.com/maps/contrib/105713210466878872686?hl=en"",
  ""contributor_id"": ""105713210466878872686"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocIYN-dXC5zPqOqqek_bqqNxC6b4biblQXLGvb-Npa5itbzg7Q=s120-c-rp-mo-br100"",
  ""reviews"": 19,
  ""photos"": 0
}"
"143","5","It's a lot of fun,""THE SPIRIT OF BEING AND GIVING""","1","4 years ago","{
  ""name"": ""Syawaludin Hasyim"",
  ""link"": ""https://www.google.com/maps/contrib/110880829760548279048?hl=en"",
  ""contributor_id"": ""110880829760548279048"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjU7K86VXUjZ7pBb0zePvC8LAUBhBM-L8UVF7dijGYbchFdfXucuwA=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 4,
  ""photos"": 56
}"
"144","5","Best IT campuses","0","a year ago","{
  ""name"": ""vasco embo"",
  ""link"": ""https://www.google.com/maps/contrib/103432894510706842692?hl=en"",
  ""contributor_id"": ""103432894510706842692"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKOGL9JtTBh7_lzzNHp7nAT1q-XExsHCsgcXOKNWMB4tExWAms=s120-c-rp-mo-br100"",
  ""reviews"": 6,
  ""photos"": 0
}"
"145","4","One option to study in the IT field","1","7 years ago","{
  ""name"": ""Teguh Priya S"",
  ""link"": ""https://www.google.com/maps/contrib/104374433863570397523?hl=en"",
  ""contributor_id"": ""104374433863570397523"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVEvoBn7p4zlc0ocA5nIMD83DdkztEp4V7k9BZQiuz0ZzAszlP5=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 98,
  ""photos"": 438
}"
"146","5","Good campus, elite","0","a year ago","{
  ""name"": ""Dwi Creative"",
  ""link"": ""https://www.google.com/maps/contrib/102005830881342654621?hl=en"",
  ""contributor_id"": ""102005830881342654621"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjW4wg1PSDEmcyWLDhEwS03mjWhOT_qtRzpJYnNzMZyU-zLYpiKB=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 186,
  ""photos"": 780
}"
"147","1","Bang bgmna how to online registration","3","7 years ago","{
  ""name"": ""Raja Google"",
  ""link"": ""https://www.google.com/maps/contrib/117014754753469334435?hl=en"",
  ""contributor_id"": ""117014754753469334435"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVJzDmFOBQSFs55ZRVsU8dFiQd4T8XlcFtUmveh7lubnSE-Fr35=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 1
}"
"148","3","try to find something","0","4 years ago","{
  ""name"": ""10 tang"",
  ""link"": ""https://www.google.com/maps/contrib/118168331226486852994?hl=en"",
  ""contributor_id"": ""118168331226486852994"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXynIEL4loRZnzXHG3vPXHGx0wu9SewirGdsN4ioI_pS3CB117gOw=s120-c-rp-mo-ba6-br100"",
  ""local_guide"": true,
  ""reviews"": 760,
  ""photos"": 2290
}"
"149","5","My proud campus! ","1","a year ago","{
  ""name"": ""Anggraeni Kurnianing Tyas _2O1O4124"",
  ""link"": ""https://www.google.com/maps/contrib/109947429745308023956?hl=en"",
  ""contributor_id"": ""109947429745308023956"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjV8OveyckPgFN5Gh7Bk7tiUIP05h6b8IDYQB5idl2495a9azbG4=s120-c-rp-mo-br100"",
  ""reviews"": 24,
  ""photos"": 1
}"
"150","4","Get a new experience","0","a year ago","{
  ""name"": ""dewa juliana"",
  ""link"": ""https://www.google.com/maps/contrib/114534210764987184111?hl=en"",
  ""contributor_id"": ""114534210764987184111"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWGH1agh4OHXBIy60YYC1hwSTazGkgMbzOa5kkESHTOFt_KUPJD=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 44,
  ""photos"": 20
}"
"151","5","Nice campus","0","a year ago","{
  ""name"": ""Andre 7"",
  ""link"": ""https://www.google.com/maps/contrib/111820520695158205996?hl=en"",
  ""contributor_id"": ""111820520695158205996"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWGcWNVNqVQsCAt8ptNVo_5nLhwdZQGNNisd6RXox3NCZ2gExpm=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 0
}"
"152","5","Very nice campus.","0","3 years ago","{
  ""name"": ""ermilinda vestin I91OII38"",
  ""link"": ""https://www.google.com/maps/contrib/110328791234622793715?hl=en"",
  ""contributor_id"": ""110328791234622793715"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUV0oHrgbQmnx_mrMcN65uuHm1n_AGiwrQdkyqHVWVohXrNta92=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"153","5","Decent face-to-face safe","0","2 years ago","{
  ""name"": ""I Ketut Sudiarta"",
  ""link"": ""https://www.google.com/maps/contrib/115987256306273782776?hl=en"",
  ""contributor_id"": ""115987256306273782776"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVYLnJFR8xa2yA7MKfbYQCvJSxs4llqEC7ATgcRz72DSSdzdvj_EQ=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 62,
  ""photos"": 116
}"
"154","5","Technology Campus in Bali. of the newest as well.","0","8 years ago","{
  ""name"": ""Agung Tp"",
  ""link"": ""https://www.google.com/maps/contrib/115812477765086437766?hl=en"",
  ""contributor_id"": ""115812477765086437766"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVKX2R2msDydmrmWnmqV-OnLITLTVnTBmJydjVvAOBHpGkCXXJfjQ=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 122,
  ""photos"": 371
}"
"155","5","Campus with complete facilities","0","2 years ago","{
  ""name"": ""Kadek Oka Darmawan I8IOII23"",
  ""link"": ""https://www.google.com/maps/contrib/110085071937422237579?hl=en"",
  ""contributor_id"": ""110085071937422237579"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocI0uxEpE_a-fTUPcU8P75kDJTSQPOZIAjRQmMgAGFEPyS3mhQ=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"156","5","You see, my sister went to college at stiki","0","7 years ago","{
  ""name"": ""Teguh Prima"",
  ""link"": ""https://www.google.com/maps/contrib/116890001566810807259?hl=en"",
  ""contributor_id"": ""116890001566810807259"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocIVF2-JQr9MwCz_xV_bOKmHvJbVR24Kj_5HIff_es-wMEV8Ng=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"157","5","Kwekk xD","0","4 years ago","{
  ""name"": ""Rez Arez"",
  ""link"": ""https://www.google.com/maps/contrib/105367263993188653856?hl=en"",
  ""contributor_id"": ""105367263993188653856"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKmpdcvNj06d7V9my1ud5KLTAf5gAaWOmIa8BhgAckPcm4S0A=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"158","5","My campus first","1","3 years ago","{
  ""name"": ""Yumi Nur Haliza"",
  ""link"": ""https://www.google.com/maps/contrib/105229987773195247859?hl=en"",
  ""contributor_id"": ""105229987773195247859"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXileuG5TWuJ_HxBLlSn72SRl80X2TcbFMDLTG73-bj3CEE8meJow=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 10,
  ""photos"": 7
}"
"159","4","There is a pokegym :v","0","5 years ago","{
  ""name"": ""The Blue Orchid's"",
  ""link"": ""https://www.google.com/maps/contrib/101168185190743243422?hl=en"",
  ""contributor_id"": ""101168185190743243422"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXFsWjrAmaYjAbt-LE6LLkZ4tl0xzSTCjDN9a7vX7D3caEjmEIz=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 53,
  ""photos"": 10
}"
"160","5","Stiki Indonesia is the best campus","0","5 years ago","{
  ""name"": ""MADE SURYA FAHZALA ARYADANA"",
  ""link"": ""https://www.google.com/maps/contrib/101190216732571406083?hl=en"",
  ""contributor_id"": ""101190216732571406083"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWb6jrOkNyJDZrfZvylLBM-4JNf-IzpVha3biNgBWhr8hO85Wog=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 55,
  ""photos"": 114
}"
"161","4","Not bad people, the lecturers are friendly","0","8 years ago","{
  ""name"": ""Eka Brahmani"",
  ""link"": ""https://www.google.com/maps/contrib/107815177087390005905?hl=en"",
  ""contributor_id"": ""107815177087390005905"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjU7G3n4WCF2JNlQzBiAoj7nO56dT-JqTQ8iLfk_l8XaO7AtbMP4=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 113,
  ""photos"": 325
}"
"162","5","dear campus","0","a year ago","{
  ""name"": ""Tri Atmaja"",
  ""link"": ""https://www.google.com/maps/contrib/113920625385821906638?hl=en"",
  ""contributor_id"": ""113920625385821906638"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWhKb46gRgJKAsZNUc-kF3-bWadcFmVKgu-JQSBesA3JReTit2t=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 38,
  ""photos"": 3
}"
"163","5","Modern IT campus","1","7 years ago","{
  ""name"": ""TUHURRAHMAN"",
  ""link"": ""https://www.google.com/maps/contrib/115282989985348612345?hl=en"",
  ""contributor_id"": ""115282989985348612345"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUvalbBeGejkmzsU_KrkUgXkd4dtCMZINQ8A4a1F66X10h3BHGi=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 88,
  ""photos"": 26
}"
"164","5","Most popular IT campuses","0","2 years ago","{
  ""name"": ""anak agung gede agung"",
  ""link"": ""https://www.google.com/maps/contrib/107042177238077649354?hl=en"",
  ""contributor_id"": ""107042177238077649354"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVa2s6t04WrdFSLiSbLp27MrGHlcyPyUPxyDCqaVIF9R3FyCQeJ=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 4,
  ""photos"": 2
}"
"165","3","I want to go to college","0","6 years ago","{
  ""name"": ""Taqi Nyanyal"",
  ""link"": ""https://www.google.com/maps/contrib/112055048248990040906?hl=en"",
  ""contributor_id"": ""112055048248990040906"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocI3ZkHR6SEkzr1mtvHEcziDJByEb_PqdJ9AcMOwVOOa4MtQnw=s120-c-rp-mo-br100"",
  ""reviews"": 3,
  ""photos"": 0
}"
"166","5","Excellent","0","3 years ago","{
  ""name"": ""Kadek Agus Murdiasa"",
  ""link"": ""https://www.google.com/maps/contrib/100349397780548985177?hl=en"",
  ""contributor_id"": ""100349397780548985177"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocL4pGu6frVc7-JwlzVZiCyxGuDsg85yOso679cTHkKttLo5lWI=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"167","5","Comfortable and clean campus","0","5 years ago","{
  ""name"": ""Raditya"",
  ""link"": ""https://www.google.com/maps/contrib/113908455124858877901?hl=en"",
  ""contributor_id"": ""113908455124858877901"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWk1ebodMVC9SBQ-ao40j3m7pNcJVf_Gk0xtRDBVsX8Gamjf8hA=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 46,
  ""photos"": 249
}"
"168","5","the content is goodss","0","2 years ago","{
  ""name"": ""erik ardiansyah"",
  ""link"": ""https://www.google.com/maps/contrib/106696190592071551798?hl=en"",
  ""contributor_id"": ""106696190592071551798"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVZjq5cj0VSIQRaUyWFQYNT3xKeaCF2rQLK0yB9RD-KY9MOoKM=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"169","5","My sister went to college there","0","7 years ago","{
  ""name"": ""Agil Syuha F."",
  ""link"": ""https://www.google.com/maps/contrib/102430345820998968327?hl=en"",
  ""contributor_id"": ""102430345820998968327"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLJFYVpqyPoBrbMGri0Di7encMZKB3V6sDC3kj-L_RTnj3rgw=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"170","5","Nice place","0","3 years ago","{
  ""name"": ""Mas Nono Hartono (Mas nono)"",
  ""link"": ""https://www.google.com/maps/contrib/115732891597854736093?hl=en"",
  ""contributor_id"": ""115732891597854736093"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUMi90CCJqBfq-HbgAEmLIQz0fHPPKnUwEUJhC-x6iHQzm-9ZMv=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 158,
  ""photos"": 50
}"
"171","5","Institute of business and technology","0","2 years ago","{
  ""name"": ""2O1O1281_I M. Galih W."",
  ""link"": ""https://www.google.com/maps/contrib/108786739743584326160?hl=en"",
  ""contributor_id"": ""108786739743584326160"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjX_4n9gHxZt6ccvxAH3wV6sLLeC6ClH9xFoeCFAN70GBqZapeM=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 0
}"
"172","5","Cool","0","a year ago","{
  ""name"": ""I8IOI329_muh faesal tanjung"",
  ""link"": ""https://www.google.com/maps/contrib/113170299774842567456?hl=en"",
  ""contributor_id"": ""113170299774842567456"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWwGsm7URenKa5VX8J9C7Ugaker_FC3f7769BdVCUMwLCeaSyd4=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 0
}"
"173","5","Good","0","a year ago","{
  ""name"": ""Ecy"",
  ""link"": ""https://www.google.com/maps/contrib/100752162057221098364?hl=en"",
  ""contributor_id"": ""100752162057221098364"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUt19mmQPIU11kKsql6L1iWac3lLZlOLvu_qpM0TYUU1HVZGt61=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 4,
  ""photos"": 0
}"
